iid,gender,pid,match,samerace,field_cd,imprace,imprelig,from,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,date,attr,sinc,intel,fun,amb,like,prob,p_iid,p_pid,field_cd_p,imprace_p,imprelig_p,from_p,go_out_p,career_c_p,sports_p,tvsports_p,exercise_p,dining_p,museums_p,art_p,hiking_p,gaming_p,clubbing_p,reading_p,tv_p,theater_p,movies_p,concerts_p,music_p,shopping_p,yoga_p,date_p,attr_p,sinc_p,intel_p,fun_p,amb_p,like_p,prob_p,sports_difference,tvsports_difference,exercise_difference,dining_difference,museums_difference,art_difference,hiking_difference,gaming_difference,clubbing_difference,reading_difference,tv_difference,theater_difference,movies_difference,concerts_difference,music_difference,shopping_difference,yoga_difference,go_out_difference,imprelig_difference,imprace_difference,date_difference,attr_difference,sinc_difference,intel_difference,fun_difference,amb_difference,like_difference,prob_difference,age_o_difference,same_from,same_career,same_field,pref_diff_score
256.0,0.0,285.0,0.0,0.0,4.0,6.0,5.0,68,4.0,4.0,5.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,3.0,6.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,285.0,256.0,5.0,1.0,1.0,58,6.0,7.0,5.0,7.0,6.0,10.0,9.0,10.0,9.0,14.0,5.0,9.0,7.0,3.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,4.0,0.0,3.0,3.0,5.0,3.0,9.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,7.0,2.0,4.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,False,False,False,0.611764705882353
256.0,0.0,287.0,0.0,1.0,4.0,6.0,5.0,68,4.0,4.0,5.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,3.0,2.0,287.0,256.0,13.0,1.0,1.0,89,3.0,6.0,2.0,1.0,5.0,7.0,2.0,2.0,9.0,6.0,4.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,3.0,2.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,4.0,2.0,False,False,False,0.6411764705882352
256.0,0.0,288.0,0.0,0.0,4.0,6.0,5.0,68,4.0,4.0,5.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,3.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,288.0,256.0,3.0,3.0,5.0,143,3.0,2.0,9.0,5.0,3.0,8.0,5.0,5.0,6.0,4.0,4.0,9.0,2.0,6.0,7.0,5.0,7.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,1.0,3.0,1.0,7.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,False,False,False,0.7176470588235294
256.0,0.0,289.0,1.0,1.0,4.0,6.0,5.0,68,4.0,4.0,5.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,3.0,6.0,7.0,7.0,6.0,7.0,5.0,7.0,8.0,289.0,256.0,8.0,1.0,2.0,24,1.0,7.0,10.0,6.0,1.0,7.0,3.0,6.0,10.0,5.0,3.0,10.0,6.0,5.0,7.0,6.0,8.0,2.0,1.0,4.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,5.0,3.0,5.0,0.0,3.0,1.0,4.0,0.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,7.0,2.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,4.0,False,False,False,0.5941176470588235
256.0,0.0,290.0,0.0,0.0,4.0,6.0,5.0,68,4.0,4.0,5.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,3.0,6.0,7.0,6.0,6.0,6.0,5.0,7.0,6.0,290.0,256.0,10.0,2.0,6.0,59,2.0,2.0,7.0,1.0,8.0,7.0,7.0,4.0,3.0,2.0,1.0,10.0,1.0,3.0,5.0,9.0,10.0,2.0,5.0,5.0,7.0,8.0,8.0,7.0,6.0,7.0,5.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,4.0,5.0,7.0,3.0,3.0,1.0,2.0,7.0,2.0,2.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,10.0,False,False,False,0.5705882352941176
256.0,0.0,291.0,0.0,1.0,4.0,6.0,5.0,68,4.0,4.0,5.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,3.0,6.0,5.0,6.0,7.0,4.0,6.0,5.0,5.0,291.0,256.0,10.0,5.0,5.0,92,2.0,4.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,5.0,8.0,5.0,5.0,3.0,5.0,8.0,8.0,7.0,6.0,6.0,7.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,False,True,False,0.7235294117647059
256.0,0.0,292.0,0.0,0.0,4.0,6.0,5.0,68,4.0,4.0,5.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,3.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,292.0,256.0,13.0,7.0,1.0,94,1.0,7.0,10.0,5.0,8.0,8.0,7.0,5.0,10.0,7.0,9.0,7.0,4.0,7.0,9.0,5.0,10.0,1.0,1.0,2.0,6.0,10.0,7.0,5.0,6.0,6.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,8.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,4.0,False,False,False,0.5941176470588235
256.0,0.0,293.0,0.0,0.0,4.0,6.0,5.0,68,4.0,4.0,5.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,3.0,6.0,5.0,6.0,7.0,4.0,7.0,5.0,4.0,293.0,256.0,8.0,3.0,7.0,98,2.0,7.0,6.0,9.0,7.0,10.0,8.0,7.0,6.0,6.0,8.0,9.0,6.0,9.0,9.0,8.0,8.0,6.0,4.0,5.0,6.0,8.0,9.0,6.0,7.0,6.0,5.0,1.0,6.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,False,False,False,0.6823529411764706
257.0,0.0,273.0,0.0,1.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,5.0,7.0,8.0,6.0,8.0,3.0,0.0,273.0,257.0,10.0,8.0,4.0,148,2.0,2.0,6.0,1.0,5.0,7.0,7.0,4.0,8.0,1.0,3.0,2.0,5.0,7.0,8.0,8.0,8.0,3.0,2.0,5.0,7.0,6.0,7.0,5.0,8.0,6.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,2.0,2.0,1.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,False,True,False,0.611764705882353
257.0,0.0,274.0,0.0,0.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,5.0,7.0,7.0,7.0,7.0,3.0,2.0,274.0,257.0,3.0,3.0,3.0,76,2.0,2.0,3.0,3.0,4.0,7.0,6.0,5.0,4.0,5.0,1.0,10.0,7.0,6.0,8.0,9.0,10.0,8.0,7.0,4.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,4.0,2.0,2.0,2.0,4.0,5.0,6.0,2.0,3.0,0.0,5.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,False,True,False,0.611764705882353
257.0,0.0,275.0,0.0,1.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,3.0,275.0,257.0,5.0,1.0,1.0,120,3.0,7.0,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,4.0,6.0,6.0,7.0,5.0,6.0,6.0,7.0,2.0,0.0,4.0,3.0,3.0,3.0,6.0,3.0,1.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,False,False,False,0.6235294117647059
257.0,0.0,276.0,0.0,1.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,2.0,276.0,257.0,10.0,7.0,3.0,91,1.0,2.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,4.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,8.0,0.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,8.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,False,True,False,0.6470588235294117
257.0,0.0,278.0,0.0,1.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,2.0,7.0,8.0,5.0,8.0,3.0,0.0,278.0,257.0,5.0,1.0,1.0,153,1.0,2.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,9.0,0.0,5.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,4.0,8.0,False,True,False,0.611764705882353
257.0,0.0,279.0,0.0,1.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,4.0,279.0,257.0,10.0,7.0,1.0,64,2.0,2.0,7.0,1.0,6.0,5.0,2.0,3.0,5.0,3.0,4.0,9.0,6.0,3.0,8.0,1.0,2.0,1.0,1.0,4.0,8.0,8.0,7.0,7.0,5.0,4.0,4.0,0.0,0.0,0.0,4.0,8.0,7.0,5.0,0.0,0.0,1.0,4.0,2.0,2.0,9.0,8.0,3.0,9.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,False,True,False,0.5294117647058824
257.0,0.0,280.0,0.0,1.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,3.0,4.0,6.0,5.0,5.0,3.0,2.0,280.0,257.0,10.0,2.0,1.0,21,2.0,2.0,8.0,1.0,5.0,5.0,6.0,5.0,5.0,4.0,2.0,10.0,2.0,7.0,10.0,7.0,8.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,1.0,0.0,1.0,4.0,4.0,5.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,8.0,1.0,5.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,False,True,False,0.6529411764705882
257.0,0.0,281.0,0.0,1.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,3.0,5.0,6.0,4.0,6.0,3.0,2.0,281.0,257.0,3.0,2.0,5.0,111,5.0,2.0,4.0,4.0,2.0,4.0,7.0,5.0,8.0,1.0,2.0,6.0,2.0,6.0,8.0,7.0,5.0,3.0,9.0,5.0,6.0,7.0,5.0,5.0,6.0,8.0,6.0,3.0,3.0,4.0,5.0,3.0,5.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,5.0,1.0,1.0,4.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,5.0,4.0,3.0,False,True,False,0.5705882352941176
257.0,0.0,282.0,0.0,0.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,282.0,257.0,5.0,1.0,1.0,138,3.0,7.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,4.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,3.0,9.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,9.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,0.48235294117647054
257.0,0.0,283.0,0.0,0.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,4.0,7.0,9.0,6.0,9.0,6.0,5.0,283.0,257.0,5.0,1.0,1.0,16,2.0,7.0,9.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,6.0,8.0,1.0,5.0,3.0,3.0,7.0,2.0,7.0,4.0,10.0,10.0,10.0,10.0,10.0,9.0,6.0,2.0,5.0,0.0,3.0,6.0,6.0,2.0,3.0,2.0,2.0,1.0,0.0,7.0,7.0,3.0,2.0,3.0,1.0,5.0,4.0,1.0,6.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,False,False,False,0.4882352941176471
257.0,0.0,285.0,0.0,0.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,2.0,285.0,257.0,5.0,1.0,1.0,58,6.0,7.0,5.0,7.0,6.0,10.0,9.0,10.0,9.0,14.0,5.0,9.0,7.0,3.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,7.0,0.0,False,False,False,0.5941176470588235
257.0,0.0,287.0,0.0,0.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,3.0,4.0,6.0,3.0,7.0,3.0,1.0,287.0,257.0,13.0,1.0,1.0,89,3.0,6.0,2.0,1.0,5.0,7.0,2.0,2.0,9.0,6.0,4.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,5.0,0.0,1.0,2.0,8.0,8.0,1.0,3.0,0.0,0.0,6.0,3.0,0.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,2.0,5.0,2.0,1.0,3.0,1.0,4.0,5.0,2.0,False,False,False,0.5117647058823529
257.0,0.0,288.0,0.0,1.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,4.0,5.0,6.0,6.0,7.0,4.0,2.0,288.0,257.0,3.0,3.0,5.0,143,3.0,2.0,9.0,5.0,3.0,8.0,5.0,5.0,6.0,4.0,4.0,9.0,2.0,6.0,7.0,5.0,7.0,2.0,2.0,6.0,4.0,5.0,6.0,5.0,6.0,5.0,2.0,2.0,4.0,3.0,1.0,5.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,False,True,False,0.6470588235294117
257.0,0.0,289.0,0.0,0.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,5.0,7.0,7.0,9.0,9.0,5.0,3.0,289.0,257.0,8.0,1.0,2.0,24,1.0,7.0,10.0,6.0,1.0,7.0,3.0,6.0,10.0,5.0,3.0,10.0,6.0,5.0,7.0,6.0,8.0,2.0,1.0,4.0,7.0,8.0,6.0,6.0,6.0,7.0,5.0,3.0,5.0,5.0,2.0,7.0,4.0,0.0,2.0,1.0,0.0,4.0,0.0,3.0,4.0,2.0,2.0,9.0,0.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,False,False,False,0.5294117647058824
257.0,0.0,290.0,0.0,1.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,7.0,8.0,8.0,7.0,7.0,6.0,3.0,290.0,257.0,10.0,2.0,6.0,59,2.0,2.0,7.0,1.0,8.0,7.0,7.0,4.0,3.0,2.0,1.0,10.0,1.0,3.0,5.0,9.0,10.0,2.0,5.0,5.0,6.0,7.0,7.0,7.0,6.0,5.0,4.0,0.0,0.0,2.0,2.0,3.0,6.0,7.0,1.0,3.0,0.0,1.0,2.0,5.0,1.0,0.0,2.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,False,True,False,0.6470588235294117
257.0,0.0,291.0,0.0,0.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,5.0,7.0,9.0,8.0,10.0,5.0,0.0,291.0,257.0,10.0,5.0,5.0,92,2.0,4.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,5.0,8.0,5.0,5.0,3.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,2.0,6.0,1.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,4.0,1.0,5.0,3.0,False,False,False,0.5764705882352941
257.0,0.0,292.0,0.0,0.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,292.0,257.0,13.0,7.0,1.0,94,1.0,7.0,10.0,5.0,8.0,8.0,7.0,5.0,10.0,7.0,9.0,7.0,4.0,7.0,9.0,5.0,10.0,1.0,1.0,2.0,9.0,10.0,7.0,7.0,10.0,8.0,7.0,3.0,4.0,2.0,1.0,3.0,5.0,0.0,4.0,5.0,3.0,2.0,2.0,1.0,5.0,0.0,3.0,9.0,0.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,4.0,1.0,2.0,4.0,False,False,False,0.5411764705882354
257.0,0.0,293.0,0.0,0.0,9.0,5.0,6.0,70,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,293.0,257.0,8.0,3.0,7.0,98,2.0,7.0,6.0,9.0,7.0,10.0,8.0,7.0,6.0,6.0,8.0,9.0,6.0,9.0,9.0,8.0,8.0,6.0,4.0,5.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,1.0,8.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,4.0,4.0,False,False,False,0.5882352941176471
258.0,0.0,273.0,0.0,0.0,9.0,1.0,10.0,88,1.0,2.0,9.0,6.0,7.0,7.0,8.0,3.0,10.0,4.0,1.0,10.0,3.0,8.0,5.0,2.0,6.0,6.0,2.0,6.0,5.0,3.0,9.0,4.0,4.0,3.0,1.0,273.0,258.0,10.0,8.0,4.0,148,2.0,2.0,6.0,1.0,5.0,7.0,7.0,4.0,8.0,1.0,3.0,2.0,5.0,7.0,8.0,8.0,8.0,3.0,2.0,5.0,8.0,7.0,8.0,8.0,8.0,7.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,8.0,2.0,1.0,3.0,6.0,2.0,3.0,0.0,1.0,6.0,7.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,False,True,False,0.5058823529411764
258.0,0.0,274.0,0.0,0.0,9.0,1.0,10.0,88,1.0,2.0,9.0,6.0,7.0,7.0,8.0,3.0,10.0,4.0,1.0,10.0,3.0,8.0,5.0,2.0,6.0,6.0,2.0,6.0,8.0,6.0,5.0,2.0,5.0,5.0,6.0,274.0,258.0,3.0,3.0,3.0,76,2.0,2.0,3.0,3.0,4.0,7.0,6.0,5.0,4.0,5.0,1.0,10.0,7.0,6.0,8.0,9.0,10.0,8.0,7.0,4.0,7.0,6.0,5.0,6.0,7.0,8.0,6.0,6.0,3.0,3.0,0.0,2.0,2.0,6.0,1.0,0.0,0.0,4.0,2.0,3.0,7.0,4.0,2.0,5.0,1.0,7.0,2.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,False,True,False,0.5705882352941176
258.0,0.0,275.0,0.0,0.0,9.0,1.0,10.0,88,1.0,2.0,9.0,6.0,7.0,7.0,8.0,3.0,10.0,4.0,1.0,10.0,3.0,8.0,5.0,2.0,6.0,6.0,2.0,6.0,6.0,8.0,7.0,5.0,4.0,5.0,6.0,275.0,258.0,5.0,1.0,1.0,120,3.0,7.0,9.0,1.0,10.0,6.0,7.0,7.0,4.0,6.0,5.0,10.0,1.0,9.0,7.0,7.0,9.0,5.0,9.0,4.0,7.0,6.0,6.0,5.0,6.0,8.0,6.0,0.0,5.0,3.0,1.0,1.0,4.0,6.0,2.0,4.0,0.0,2.0,1.0,2.0,5.0,3.0,1.0,7.0,2.0,9.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,4.0,False,False,False,0.5705882352941176
258.0,0.0,276.0,1.0,0.0,9.0,1.0,10.0,88,1.0,2.0,9.0,6.0,7.0,7.0,8.0,3.0,10.0,4.0,1.0,10.0,3.0,8.0,5.0,2.0,6.0,6.0,2.0,6.0,7.0,10.0,10.0,6.0,3.0,8.0,8.0,276.0,258.0,10.0,7.0,3.0,91,1.0,2.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,4.0,6.0,10.0,9.0,8.0,8.0,7.0,5.0,3.0,4.0,1.0,2.0,0.0,6.0,8.0,1.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,0.0,0.0,7.0,6.0,2.0,1.0,0.0,1.0,2.0,5.0,1.0,3.0,1.0,False,True,False,0.5470588235294118
258.0,0.0,278.0,0.0,0.0,9.0,1.0,10.0,88,1.0,2.0,9.0,6.0,7.0,7.0,8.0,3.0,10.0,4.0,1.0,10.0,3.0,8.0,5.0,2.0,6.0,6.0,2.0,6.0,4.0,6.0,6.0,5.0,9.0,4.0,5.0,278.0,258.0,5.0,1.0,1.0,153,1.0,2.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,3.0,5.0,7.0,7.0,7.0,7.0,5.0,4.0,1.0,5.0,2.0,2.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,1.0,4.0,7.0,3.0,1.0,1.0,0.0,9.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,False,True,False,0.5647058823529412
258.0,0.0,279.0,0.0,0.0,9.0,1.0,10.0,88,1.0,2.0,9.0,6.0,7.0,7.0,8.0,3.0,10.0,4.0,1.0,10.0,3.0,8.0,5.0,2.0,6.0,6.0,2.0,6.0,5.0,6.0,10.0,8.0,7.0,7.0,4.0,279.0,258.0,10.0,7.0,1.0,64,2.0,2.0,7.0,1.0,6.0,5.0,2.0,3.0,5.0,3.0,4.0,9.0,6.0,3.0,8.0,1.0,2.0,1.0,1.0,4.0,7.0,6.0,8.0,7.0,5.0,4.0,3.0,2.0,5.0,1.0,2.0,6.0,0.0,5.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,1.0,1.0,9.0,6.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,False,True,False,0.5470588235294118
258.0,0.0,281.0,0.0,0.0,9.0,1.0,10.0,88,1.0,2.0,9.0,6.0,7.0,7.0,8.0,3.0,10.0,4.0,1.0,10.0,3.0,8.0,5.0,2.0,6.0,6.0,2.0,6.0,5.0,6.0,10.0,2.0,3.0,4.0,3.0,281.0,258.0,3.0,2.0,5.0,111,5.0,2.0,4.0,4.0,2.0,4.0,7.0,5.0,8.0,1.0,2.0,6.0,2.0,6.0,8.0,7.0,5.0,3.0,9.0,5.0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,2.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,5.0,1.0,3.0,7.0,4.0,5.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,False,True,False,0.5176470588235293
